1 Hz,,,
7.128596,62.92,81.9,0
7.192336,26.25,81.9,0
7.254116,52.72,81.9,0
7.315508,50.76,81.9,0
7.379588,26.55,81.9,0
7.442496,63.27,81.9,0
7.505116,38.43,81.9,0
7.566068,39.22,81.9,0
7.629376,63.44,81.9,0
7.692804,26.74,81.9,0
7.754208,52.72,81.9,0
7.81718,51.98,81.9,0
7.880496,26.11,81.9,0
7.942716,63.27,81.9,0
8.004144,36.13,81.9,0
8.065512,39.22,81.9,0
8.12756,62.33,81.9,0
8.191672,26.25,81.9,0
8.253076,54.99,81.9,0
8.318516,54.27,81.9,0
8.380212,26.55,81.9,0
8.443624,62.73,81.9,0
8.503808,36.13,81.9,0
8.585344,25,81.9,0
8.647148,60.67,81.9,0
8.70892,42.11,81.9,0
8.77138,33.58,81.9,0
8.834684,64.93,81.9,0
8.895244,27.9,81.9,0
8.958236,47.91,81.9,0
9.019096,54.27,81.9,0
9.083224,25.21,81.9,0
9.14586,61.41,81.9,0
9.209688,43.35,81.9,0
9.271332,33.58,81.9,0
9.333352,64.79,81.9,0
9.396792,29.32,81.9,0
9.457748,47.91,81.9,0
9.521816,57.41,81.9,0
9.585036,25.07,81.9,0
9.644764,62.11,81.9,0
9.709772,43.35,81.9,0
9.770964,33.57,81.9,0
9.835404,64.93,81.9,0
9.895548,28.58,81.9,0
9.956888,50.35,81.9,0
10.021056,57.41,81.9,0
10.0851,25.07,81.9,0
10.143988,62.11,81.9,0
10.210236,43.36,81.9,0
10.26942,34.65,81.9,0
10.333876,64.79,81.9,0
10.39482,27.9,81.9,0
10.461072,45.41,81.9,0
10.520088,55.36,81.9,3
10.584688,25.07,81.9,-3
10.645764,61.43,81.9,1.75
10.710068,43.36,81.9,3
10.773236,31.61,81.9,-3
10.832904,64.56,81.9,3
10.8963,28.58,81.9,-3
10.96046,45.41,81.75,-3
11.019552,55.37,81.75,3
11.085856,25,81.75,-3
11.146888,60.68,81.75,0.88
11.211072,45.86,81.75,3
11.2711,33.57,81.9,-3
11.333368,64.56,81.75,3
11.394988,27.9,81.9,-3
11.460464,46.66,81.9,-3
11.52016,56.41,81.75,3
11.584744,25.07,81.9,-3
11.645384,61.43,81.75,1.69
11.710612,44.61,81.9,2.9
11.770624,33.6,81.9,-3
11.83604,65,81.75,3
11.959508,46.66,81.9,-3
12.021304,57.42,81.75,3
12.084572,25.07,81.9,-3
12.14652,60.68,81.75,-1.16
12.210632,44.61,81.75,3
12.270656,34.65,81.9,-3
12.334292,64.93,81.75,3
12.398904,31,81.75,-3
12.458968,47.9,81.75,-3
12.523044,58.38,81.75,3
12.58528,25.07,81.9,-3
12.64594,61.43,81.75,-0.17
12.709788,43.33,81.9,3
12.7707,33.6,81.9,-3
12.835208,65,81.75,3
12.899428,31,81.75,-3
12.962132,42.87,81.75,-3
13.021164,56.42,81.75,3
13.086568,25.02,81.75,-3
13.14526,61.42,81.75,0.62
13.208516,40.86,81.75,3
13.270332,33.6,81.75,-3
13.337884,64.98,81.75,3
13.39988,31.92,81.75,-3
13.459444,47.89,81.75,-3
13.52164,57.42,81.75,3
13.58528,25.07,81.75,-3
13.648176,58.98,81.75,-2.81
13.708736,42.09,81.75,2.92
13.7723,31.61,81.75,-3
13.836232,65,81.75,3
13.896796,29.33,81.75,-3
13.960944,45.4,81.75,-3
14.024484,60.15,81.75,3
14.088112,25.11,81.75,-3
14.150072,58.06,81.75,-2.18
14.211904,45.87,81.75,3
14.272812,31.61,81.75,-3
14.3386,64.72,81.75,3
14.397808,29.33,81.75,-3
14.461632,44.15,81.75,-3
14.524868,60.13,81.6,3
14.587152,25.11,81.75,-3
14.647316,60.68,81.75,-2.1
14.712944,47.12,81.75,3
14.772472,31.6,81.75,-3
14.836548,64.98,81.75,3
14.897612,30.14,81.75,-3
14.960348,46.65,81.75,-3
15.022196,57.43,81.75,3
15.08764,25.02,81.75,-3
15.148128,59.87,81.75,-3
15.213728,48.36,81.75,3
15.275116,29.86,81.75,-3
15.3351,64.93,81.75,3
15.397904,30.14,81.75,-3
15.462084,44.15,81.75,-3
15.524392,60.13,81.75,3
15.585368,25.07,81.75,-3
15.648664,59,81.75,-3
15.710504,43.34,81.75,3
15.772404,32.59,81.75,-3
15.839636,64.47,81.75,3
15.90026,31.93,81.75,-3
15.9635,41.66,81.75,-3
16.023536,58.39,81.75,3
16.085748,25,81.75,-3
16.147716,59.87,81.75,-0.66
16.212844,47.12,81.75,3
16.274108,30.7,81.75,-3
16.339592,64.48,81.75,3
16.39884,31.01,81.75,-3
16.464436,40.43,81.75,-3
16.525388,60.13,81.75,3
16.589444,25.53,81.75,-3
16.650088,58.08,81.75,-2.41
16.714292,49.55,81.75,3
16.773376,30.72,81.75,-3
16.838816,64.72,81.75,3
16.898968,31.01,81.75,-3
16.963604,42.9,81.75,-3
17.025296,60.14,81.75,3
17.087232,25.02,81.75,-3
17.148644,59,81.75,-3
17.21376,48.36,81.75,3
17.272568,31.63,81.75,-3
17.338912,64.72,81.6,3
17.398672,31.01,81.6,-3
17.462076,44.14,81.75,-3
17.524392,60.14,81.6,3
17.589476,25.53,81.75,-3
17.651516,56.06,81.75,-3
17.713932,48.36,81.75,3
17.776108,29.06,81.75,-3
17.83926,64.72,81.75,2.32
17.8999,31.94,81.75,-3
17.963528,41.65,81.75,-3
18.024456,59.29,81.75,3
18.087568,25.11,81.75,-3
18.149996,58.08,81.6,-3
18.212856,47.09,81.75,3
18.276496,28.34,81.75,-3
18.339744,64.48,81.75,3
18.399384,31.94,81.75,-3
18.464108,40.46,81.75,-3
18.525068,60.14,81.6,3
18.589608,25.53,81.75,-3
18.652476,54.99,81.75,-3
18.713972,48.37,81.75,3
18.776124,29.06,81.75,-3
18.839364,64.72,81.75,3
18.89948,31.94,81.75,-3
18.965496,40.46,81.75,-3
19.024196,60.14,81.6,3
19.090624,25.85,81.75,-3
19.149448,58.07,81.75,-3
19.215408,49.56,81.75,3
19.275856,29.06,81.75,-3
19.340484,64.15,81.75,3
19.399672,30.99,81.75,-3
19.464328,40.46,81.75,-3
19.526648,60.93,81.6,3
19.587268,25.11,81.75,-3
19.652532,56.05,81.75,-3
19.715284,50.77,81.6,3
19.77534,29.87,81.75,-3
19.838944,64.72,81.75,3
19.901812,33.93,81.75,-1.99
19.964192,40.46,81.75,-3
20.024176,59.3,81.75,3
20.088488,25.28,81.75,0
20.149728,58.07,81.75,0
20.21578,50.77,81.75,0
20.276452,28.34,81.75,0
20.337988,64.71,81.75,0
20.39966,31.94,81.75,0
20.465384,40.46,81.75,0
20.526088,60.93,81.75,0
20.590892,25.85,81.75,0
20.649704,58.07,81.75,0
20.711796,45.85,81.75,0
20.776532,28.33,81.75,0
20.838904,64.71,81.75,0
20.899764,31.92,81.75,0
20.964252,41.64,81.75,0
21.026144,61.66,81.75,0
21.090192,25.52,81.75,0
21.152708,54.98,81.75,0
21.213564,48.34,81.75,0
21.275936,29.08,81.75,0
21.339112,64.72,81.75,0
21.39996,31.92,81.75,0
21.464856,40.45,81.75,0
21.527208,61.66,81.75,0
21.587956,25.11,81.75,0
21.651292,57.1,81.75,0
21.714164,49.57,81.75,0
21.775656,29.08,81.75,0
21.839244,64.47,81.75,0
21.89972,31.92,81.75,0
21.96542,39.24,81.75,0
22.02532,60.93,81.75,0
22.089276,25.52,81.75,0
22.150952,57.1,81.75,0
22.215432,49.57,81.75,0
22.276936,28.35,81.75,0
22.33806,64.89,81.75,0
22.400512,32.89,81.75,0
22.471004,33.6,81.75,0
22.534904,64.93,81.75,0
22.592004,26.25,81.75,0
22.651604,56.08,81.75,0
22.7165,51.96,81.75,0
22.7764,28.35,81.75,0
22.84366,62.72,81.75,0
22.902032,35,81.75,0
22.96442,40.45,81.75,0
23.02592,61.66,81.75,0
23.091148,25.84,81.75,0
23.165428,39.24,81.75,0
23.215228,50.78,81.75,0
23.276676,28.35,81.75,0
23.341908,63.75,81.75,0
23.40394,36.11,81.75,0
23.46592,39.24,81.75,0
23.527032,61.66,81.75,0
23.588964,25.52,81.75,0
23.651068,57.09,81.75,0
23.71434,49.53,81.75,0
23.77664,28.35,81.75,0
23.841432,63.75,81.75,0
23.902332,35.01,81.75,0
23.96762,36.9,81.75,0
24.025504,60.94,81.75,0
24.088272,25.11,81.75,0
24.154432,52.74,81.75,0
24.217252,51.97,81.75,0
